Day,Price,Temperature,Precipitation,SnowDepth,SunshineHours,Month,DayOfWeek,Season,Price_lag_1,Price_lag_2,Price_lag_3,Price_lag_4,Price_lag_5,Price_lag_6,Price_lag_7,Price_MA7,Temp_MA7
2024-02-23,3.4104166666666664,4.487096774193549,1.8505882352941179,0.05984615384615385,167.54629629629628,2,4,1,36.59291666666667,46.845416666666665,55.84375,62.778333333333336,38.762499999999996,19.16541666666667,32.81333333333333,37.628392857142856,1.4949308755760369
2024-02-24,31.11708333333333,2.706451612903226,1.663529411764706,0.052950819672131146,101.64259259259259,2,5,1,3.4104166666666664,36.59291666666667,46.845416666666665,55.84375,62.778333333333336,38.762499999999996,19.16541666666667,39.33577380952381,1.7546082949308757
2024-02-25,40.78458333333334,2.629032258064516,1.7352941176470589,0.049999999999999996,185.03518518518518,2,6,1,31.11708333333333,3.4104166666666664,36.59291666666667,46.845416666666665,55.84375,62.778333333333336,38.762499999999996,39.62464285714286,2.3527649769585253
2024-02-26,56.310833333333335,1.2693548387096774,0.86,0.045384615384615384,47.80925925925926,2,0,1,40.78458333333334,31.11708333333333,3.4104166666666664,36.59291666666667,46.845416666666665,55.84375,62.778333333333336,38.700714285714284,2.4758064516129035
2024-02-27,55.93291666666667,0.7903225806451613,0.13647058823529412,0.04597014925373134,3.7962962962962967,2,1,1,56.310833333333335,40.78458333333334,31.11708333333333,3.4104166666666664,36.59291666666667,46.845416666666665,55.84375,38.71345238095238,2.553225806451613
2024-02-28,21.223333333333333,1.9919354838709677,0.2776470588235294,0.04492537313432836,72.94259259259259,2,2,1,55.93291666666667,56.310833333333335,40.78458333333334,31.11708333333333,3.4104166666666664,36.59291666666667,46.845416666666665,35.053154761904764,2.4652073732718898
2024-02-29,13.28,3.403225806451613,1.5788235294117645,0.04194029850746269,52.477777777777774,2,3,1,21.223333333333333,55.93291666666667,56.310833333333335,40.78458333333334,31.11708333333333,3.4104166666666664,36.59291666666667,31.7227380952381,2.468202764976959
2024-03-01,31.177916666666665,3.2903225806451615,0.4411764705882353,0.03611940298507463,1.4777777777777776,3,4,2,13.28,21.223333333333333,55.93291666666667,56.310833333333335,40.78458333333334,31.11708333333333,3.4104166666666664,35.689523809523806,2.2972350230414746
2024-03-02,45.40708333333333,3.920967741935484,1.5411764705882354,0.03375,0.0,3,5,2,31.177916666666665,13.28,21.223333333333333,55.93291666666667,56.310833333333335,40.78458333333334,31.11708333333333,37.73095238095238,2.47073732718894
2024-03-03,54.5625,3.717741935483871,0.5517647058823529,0.030793650793650793,120.86111111111111,3,6,2,45.40708333333333,31.177916666666665,13.28,21.223333333333333,55.93291666666667,56.310833333333335,40.78458333333334,39.69922619047619,2.626267281105991
2024-03-04,64.7675,1.7838709677419353,0.004705882352941177,0.027014925373134328,322.3240740740741,3,0,2,54.5625,45.40708333333333,31.177916666666665,13.28,21.223333333333333,55.93291666666667,56.310833333333335,40.907321428571436,2.6997695852534562
2024-03-05,62.36041666666667,0.6693548387096774,0.023529411764705882,0.02507462686567164,219.16296296296298,3,1,2,64.7675,54.5625,45.40708333333333,31.177916666666665,13.28,21.223333333333333,55.93291666666667,41.825535714285714,2.682488479262673
2024-03-06,79.10583333333334,0.11129032258064517,0.004705882352941177,0.024776119402985075,311.71666666666664,3,2,2,62.36041666666667,64.7675,54.5625,45.40708333333333,31.177916666666665,13.28,21.223333333333333,50.09446428571429,2.413824884792627
2024-03-07,72.65875,-0.43548387096774194,0.0,0.024477611940298506,535.2907407407407,3,3,2,79.10583333333334,62.36041666666667,64.7675,54.5625,45.40708333333333,31.177916666666665,13.28,58.57714285714285,1.8654377880184334
2024-03-08,66.00750000000001,-0.16290322580645164,0.07529411764705883,0.023484848484848483,498.69259259259263,3,4,2,72.65875,79.10583333333334,62.36041666666667,64.7675,54.5625,45.40708333333333,31.177916666666665,63.552797619047624,1.3721198156682028
2024-03-09,52.48,-0.8354838709677419,0.14470588235294118,0.024920634920634923,40.15370370370371,3,5,2,66.00750000000001,72.65875,79.10583333333334,62.36041666666667,64.7675,54.5625,45.40708333333333,64.56321428571428,0.6926267281105991
2024-03-10,41.39208333333333,-0.5419354838709678,0.0058823529411764705,0.02507936507936508,60.12962962962964,3,6,2,52.48,66.00750000000001,72.65875,79.10583333333334,62.36041666666667,64.7675,54.5625,62.68172619047619,0.08410138248847934
2024-03-11,57.12916666666666,0.6193548387096774,0.025882352941176474,0.023484848484848487,560.2074074074075,3,0,2,41.39208333333333,52.48,66.00750000000001,72.65875,79.10583333333334,62.36041666666667,64.7675,61.590535714285714,-0.08225806451612892
2024-03-12,74.82791666666667,0.31935483870967746,0.07058823529411765,0.022575757575757575,349.32592592592596,3,1,2,57.12916666666666,41.39208333333333,52.48,66.00750000000001,72.65875,79.10583333333334,62.36041666666667,63.371607142857144,-0.1322580645161289
2024-03-13,56.19708333333333,2.011290322580645,0.9388235294117647,0.02090909090909091,5.5851851851851855,3,2,2,74.82791666666667,57.12916666666666,41.39208333333333,52.48,66.00750000000001,72.65875,79.10583333333334,60.09892857142857,0.1391705069124425
2024-03-14,21.135833333333334,6.583870967741936,1.9105882352941177,0.0196969696969697,91.67962962962963,3,3,2,56.19708333333333,74.82791666666667,57.12916666666666,41.39208333333333,52.48,66.00750000000001,72.65875,52.738511904761914,1.1419354838709679
2024-03-15,33.3075,7.461290322580646,5.398823529411764,0.014307692307692306,49.803703703703704,3,4,2,21.135833333333334,56.19708333333333,74.82791666666667,57.12916666666666,41.39208333333333,52.48,66.00750000000001,48.067083333333336,2.23110599078341
2024-03-16,32.737500000000004,3.8951612903225805,6.557647058823529,0.01634920634920635,78.17962962962963,3,5,2,33.3075,21.135833333333334,56.19708333333333,74.82791666666667,57.12916666666666,41.39208333333333,52.48,45.246726190476195,2.906912442396313
2024-03-17,49.01166666666666,-1.8048387096774194,0.07647058823529412,0.0375,438.7407407407407,3,6,2,32.737500000000004,33.3075,21.135833333333334,56.19708333333333,74.82791666666667,57.12916666666666,41.39208333333333,46.3352380952381,2.7264976958525344
2024-03-18,60.149166666666666,-2.543548387096774,0.01764705882352941,0.032615384615384616,398.6129629629629,3,0,2,49.01166666666666,32.737500000000004,33.3075,21.135833333333334,56.19708333333333,74.82791666666667,57.12916666666666,46.766666666666666,2.2746543778801844
2024-03-19,58.11333333333334,-0.33709677419354844,0.9223529411764707,0.028307692307692308,256.2537037037037,3,1,2,60.149166666666666,49.01166666666666,32.737500000000004,33.3075,21.135833333333334,56.19708333333333,74.82791666666667,44.37886904761905,2.1808755760368665
2024-03-20,70.465,2.166129032258065,0.6258823529411766,0.024923076923076926,5.072222222222222,3,2,2,58.11333333333334,60.149166666666666,49.01166666666666,32.737500000000004,33.3075,21.135833333333334,56.19708333333333,46.417142857142856,2.2029953917050693
2024-03-21,73.98833333333333,3.114516129032258,2.0976470588235294,0.02,92.76481481481481,3,3,2,70.465,58.11333333333334,60.149166666666666,49.01166666666666,32.737500000000004,33.3075,21.135833333333334,53.96750000000001,1.707373271889401
2024-03-22,47.06041666666667,4.938709677419355,0.5176470588235295,0.014696969696969696,181.32962962962964,3,4,2,73.98833333333333,70.465,58.11333333333334,60.149166666666666,49.01166666666666,32.737500000000004,33.3075,55.93220238095238,1.347004608294931
2024-03-23,35.11291666666667,3.806451612903226,1.3858823529411763,0.01253968253968254,452.95000000000005,3,5,2,47.06041666666667,73.98833333333333,70.465,58.11333333333334,60.149166666666666,49.01166666666666,32.737500000000004,56.271547619047624,1.334331797235023
2024-03-24,49.26666666666667,2.338709677419355,2.4529411764705884,0.012153846153846154,85.01111111111112,3,6,2,35.11291666666667,47.06041666666667,73.98833333333333,70.465,58.11333333333334,60.149166666666666,49.01166666666666,56.3079761904762,1.9262672811059909
2024-03-25,84.30375,1.3258064516129033,0.98,0.012985074626865671,72.32777777777778,3,0,2,49.26666666666667,35.11291666666667,47.06041666666667,73.98833333333333,70.465,58.11333333333334,60.149166666666666,59.75863095238095,2.479032258064516
2024-03-26,62.11291666666667,1.9967741935483871,1.2482352941176469,0.014477611940298509,40.26851851851852,3,1,2,84.30375,49.26666666666667,35.11291666666667,47.06041666666667,73.98833333333333,70.465,58.11333333333334,60.330000000000005,2.8124423963133642
2024-03-27,47.892500000000005,5.145161290322581,0.003529411764705883,0.012352941176470587,246.0203703703704,3,2,2,62.11291666666667,84.30375,49.26666666666667,35.11291666666667,47.06041666666667,73.98833333333333,70.465,57.105357142857144,3.238018433179724
2024-03-28,38.3575,5.306451612903226,4.843529411764706,0.010294117647058825,208.67777777777778,3,3,2,47.892500000000005,62.11291666666667,84.30375,49.26666666666667,35.11291666666667,47.06041666666667,73.98833333333333,52.0152380952381,3.551152073732719
2024-03-29,24.059166666666666,6.796774193548386,1.1870588235294117,0.006615384615384615,198.35925925925926,3,4,2,38.3575,47.892500000000005,62.11291666666667,84.30375,49.26666666666667,35.11291666666667,47.06041666666667,48.72934523809524,3.816589861751152
2024-03-30,40.70583333333334,6.933870967741935,0.15176470588235294,0.005846153846153846,388.0111111111111,3,5,2,24.059166666666666,38.3575,47.892500000000005,62.11291666666667,84.30375,49.26666666666667,35.11291666666667,49.52833333333333,4.263364055299539
2024-03-31,44.299565217391304,6.564516129032258,0.5576470588235294,0.004923076923076923,18.035185185185185,3,6,2,40.70583333333334,24.059166666666666,38.3575,47.892500000000005,62.11291666666667,84.30375,49.26666666666667,48.818747412008285,4.8670506912442395
2024-04-01,27.689999999999998,5.536065573770491,3.1011904761904763,0.003484848484848485,266.9703703703704,4,0,2,44.299565217391304,40.70583333333334,24.059166666666666,38.3575,47.892500000000005,62.11291666666667,84.30375,40.73106884057972,5.468516280123895
2024-04-02,28.222083333333334,0.43166666666666664,11.767857142857142,0.011875,0.16666666666666666,4,1,2,27.689999999999998,44.299565217391304,40.70583333333334,24.059166666666666,38.3575,47.892500000000005,62.11291666666667,35.88952122153209,5.244929490569364
2024-04-03,45.61833333333333,-1.778688524590164,0.0880952380952381,0.09999999999999999,398.2518518518518,4,2,2,28.222083333333334,27.689999999999998,44.299565217391304,40.70583333333334,24.059166666666666,38.3575,47.892500000000005,35.56464026915114,4.255808088438971
2024-04-04,61.83583333333333,-1.8540983606557375,6.465476190476191,0.07476190476190477,127.41111111111111,4,3,2,45.61833333333333,28.222083333333334,27.689999999999998,44.299565217391304,40.70583333333334,24.059166666666666,38.3575,38.918687888198754,3.232872377930548
2024-04-05,47.574999999999996,1.5393442622950821,4.408333333333333,0.08809523809523809,37.16481481481482,4,4,2,61.83583333333333,45.61833333333333,28.222083333333334,27.689999999999998,44.299565217391304,40.70583333333334,24.059166666666666,42.278092650103524,2.481810959180076
2024-04-06,43.708333333333336,3.2590163934426233,0.7095238095238096,0.04406779661016949,58.5574074074074,4,5,2,47.574999999999996,61.83583333333333,45.61833333333333,28.222083333333334,27.689999999999998,44.299565217391304,40.70583333333334,42.707021221532095,1.9568317342801744
2024-04-07,4.26375,8.654098360655738,2.6107142857142858,0.008870967741935484,326.18333333333334,4,6,2,43.708333333333336,47.574999999999996,61.83583333333333,45.61833333333333,28.222083333333334,27.689999999999998,44.299565217391304,36.98761904761904,2.255343481654957
2024-04-08,37.098333333333336,9.765573770491804,0.1952380952380952,0.0023880597014925373,409.53703703703707,4,0,2,4.26375,43.708333333333336,47.574999999999996,61.83583333333333,45.61833333333333,28.222083333333334,27.689999999999998,38.33166666666666,2.8595589383294304
2024-04-09,44.92625,9.808196721311475,5.023809523809524,0.001791044776119403,372.10925925925926,4,1,2,37.098333333333336,4.26375,43.708333333333336,47.574999999999996,61.83583333333333,45.61833333333333,28.222083333333334,40.717976190476186,4.1990632318501175
2024-04-10,1.2991666666666666,8.301639344262295,0.8547619047619047,0.0,357.0351851851852,4,2,2,44.92625,37.098333333333336,4.26375,43.708333333333336,47.574999999999996,61.83583333333333,45.61833333333333,34.38666666666666,5.639110070257611
2024-04-11,7.995833333333334,8.083606557377049,1.5404761904761906,0.0,187.27777777777777,4,3,2,1.2991666666666666,44.92625,37.098333333333336,4.26375,43.708333333333336,47.574999999999996,61.83583333333333,26.695238095238096,7.058782201405153
2024-04-12,23.33666666666667,8.540983606557377,4.294047619047619,0.0,237.00925925925924,4,4,2,7.995833333333334,1.2991666666666666,44.92625,37.098333333333336,4.26375,43.708333333333336,47.574999999999996,23.23261904761905,8.059016393442622
2024-04-13,4.2775,9.573770491803279,5.4261904761904765,0.0,323.22222222222223,4,5,2,23.33666666666667,7.995833333333334,1.2991666666666666,44.92625,37.098333333333336,4.26375,43.708333333333336,17.59964285714286,8.961124121779859
2024-04-14,4.243333333333333,6.859016393442623,3.5999999999999996,0.0,340.6685185185185,4,6,2,4.2775,23.33666666666667,7.995833333333334,1.2991666666666666,44.92625,37.098333333333336,4.26375,17.596726190476193,8.704683840749414
2024-04-15,38.37625,5.001639344262295,0.05952380952380952,0.0,614.9722222222222,4,0,2,4.243333333333333,4.2775,23.33666666666667,7.995833333333334,1.2991666666666666,44.92625,37.098333333333336,17.779285714285717,8.024121779859486
2024-04-16,51.71958333333333,3.877049180327869,0.35,0.0,374.6203703703704,4,1,2,38.37625,4.243333333333333,4.2775,23.33666666666667,7.995833333333334,1.2991666666666666,44.92625,18.749761904761904,7.176814988290397
2024-04-17,78.7375,3.5590163934426227,1.3345238095238094,0.0,327.45185185185187,4,2,2,51.71958333333333,38.37625,4.243333333333333,4.2775,23.33666666666667,7.995833333333334,1.2991666666666666,29.812380952380952,6.4992974238875885
2024-04-18,88.5075,2.0229508196721313,1.3785714285714286,0.002835820895522388,351.68148148148146,4,3,2,78.7375,51.71958333333333,38.37625,4.243333333333333,4.2775,23.33666666666667,7.995833333333334,41.31404761904762,5.633489461358314
2024-04-19,54.374583333333334,1.263934426229508,0.18214285714285713,0.0022727272727272726,145.82592592592593,4,4,2,88.5075,78.7375,51.71958333333333,38.37625,4.243333333333333,4.2775,23.33666666666667,45.74803571428572,4.593911007025761
2024-04-20,38.755,2.00327868852459,0.16071428571428573,0.0,498.93148148148146,4,5,2,54.374583333333334,88.5075,78.7375,51.71958333333333,38.37625,4.243333333333333,4.2775,50.67339285714286,3.5124121779859485
2024-04-21,60.73708333333334,1.0098360655737706,0.07500000000000001,0.0,416.35740740740744,4,6,2,38.755,54.374583333333334,88.5075,78.7375,51.71958333333333,38.37625,4.243333333333333,58.74392857142857,2.676814988290398
2024-04-22,95.82416666666667,0.4622950819672131,0.004761904761904762,0.0,390.2592592592593,4,0,2,60.73708333333334,38.755,54.374583333333334,88.5075,78.7375,51.71958333333333,38.37625,66.95077380952381,2.028337236533958
2024-04-23,97.75833333333333,2.8868852459016394,0.22142857142857145,0.0,478.0055555555556,4,1,2,95.82416666666667,60.73708333333334,38.755,54.374583333333334,88.5075,78.7375,51.71958333333333,73.52773809523809,1.8868852459016394
2024-04-24,96.60125,3.862295081967213,1.0940476190476192,0.0,281.0814814814815,4,2,2,97.75833333333333,95.82416666666667,60.73708333333334,38.755,54.374583333333334,88.5075,78.7375,76.07970238095238,1.9302107728337234
2024-04-25,90.83583333333333,3.4803278688524593,2.6785714285714284,0.0,304.2351851851852,4,3,2,96.60125,97.75833333333333,95.82416666666667,60.73708333333334,38.755,54.374583333333334,88.5075,76.41232142857143,2.138407494145199
2024-04-26,84.61083333333333,3.4213114754098357,3.4666666666666663,0.00196969696969697,253.12962962962962,4,4,2,90.83583333333333,96.60125,97.75833333333333,95.82416666666667,60.73708333333334,38.755,54.374583333333334,80.7317857142857,2.4466042154566745
2024-04-27,67.08541666666666,4.60983606557377,0.95,0.0009090909090909092,390.57592592592596,4,5,2,84.61083333333333,90.83583333333333,96.60125,97.75833333333333,95.82416666666667,60.73708333333334,38.755,84.77898809523809,2.8189695550351286
2024-04-28,35.17375,7.6524590163934425,2.9142857142857146,0.0,392.82592592592596,4,6,2,67.08541666666666,84.61083333333333,90.83583333333333,96.60125,97.75833333333333,95.82416666666667,60.73708333333334,81.12708333333333,3.76791569086651
2024-04-29,47.71208333333333,9.991803278688524,0.25595238095238093,0.0,356.9777777777778,4,0,2,35.17375,67.08541666666666,84.61083333333333,90.83583333333333,96.60125,97.75833333333333,95.82416666666667,74.25392857142857,5.1292740046838405
2024-04-30,46.02333333333333,11.068852459016394,0.0,0.0,716.0851851851852,4,1,2,47.71208333333333,35.17375,67.08541666666666,84.61083333333333,90.83583333333333,96.60125,97.75833333333333,66.86321428571429,6.2981264637002345
2024-05-01,21.385416666666668,12.150819672131147,0.0,0.0,789.8055555555555,5,2,2,46.02333333333333,47.71208333333333,35.17375,67.08541666666666,84.61083333333333,90.83583333333333,96.60125,56.118095238095236,7.4822014051522245
2024-05-02,24.85166666666667,12.018032786885247,0.0,0.0,678.3203703703704,5,3,2,21.385416666666668,46.02333333333333,47.71208333333333,35.17375,67.08541666666666,84.61083333333333,90.83583333333333,46.69178571428571,8.701873536299766
2024-05-03,34.66833333333333,12.570491803278689,0.0011904761904761906,0.0,843.1111111111111,5,4,2,24.85166666666667,21.385416666666668,46.02333333333333,47.71208333333333,35.17375,67.08541666666666,84.61083333333333,39.55714285714286,10.008899297423886
2024-05-04,26.395833333333332,13.159016393442624,1.0952941176470588,0.0,763.0333333333333,5,5,2,34.66833333333333,24.85166666666667,21.385416666666668,46.02333333333333,47.71208333333333,35.17375,67.08541666666666,33.74434523809524,11.230210772833725
2024-05-05,24.715,11.19672131147541,7.04,0.0,258.3314814814815,5,6,2,26.395833333333332,34.66833333333333,24.85166666666667,21.385416666666668,46.02333333333333,47.71208333333333,35.17375,32.250238095238096,11.736533957845435
2024-05-06,48.340833333333336,7.9295081967213115,1.576470588235294,0.0,218.02407407407406,5,0,2,24.715,26.395833333333332,34.66833333333333,24.85166666666667,21.385416666666668,46.02333333333333,47.71208333333333,32.34005952380953,11.44192037470726
2024-05-07,68.17375,7.222950819672132,0.9892857142857142,0.0,683.4092592592592,5,1,2,48.340833333333336,24.715,26.395833333333332,34.66833333333333,24.85166666666667,21.385416666666668,46.02333333333333,35.50440476190476,10.892505854800936
2024-05-08,81.41666666666667,7.467213114754099,2.151190476190476,0.0,136.47407407407408,5,2,2,68.17375,48.340833333333336,24.715,26.395833333333332,34.66833333333333,24.85166666666667,21.385416666666668,44.08029761904762,10.223419203747072
2024-05-09,16.680416666666666,8.460655737704919,0.9833333333333333,0.0,85.28888888888889,5,3,2,81.41666666666667,68.17375,48.340833333333336,24.715,26.395833333333332,34.66833333333333,24.85166666666667,42.912976190476186,9.715222482435596
2024-05-10,14.03625,9.727868852459016,0.014285714285714285,0.0,569.4185185185185,5,4,2,16.680416666666666,81.41666666666667,68.17375,48.340833333333336,24.715,26.395833333333332,34.66833333333333,39.96553571428571,9.30913348946136
2024-05-11,17.599166666666665,11.275409836065574,0.0,0.0,818.3537037037037,5,5,2,14.03625,16.680416666666666,81.41666666666667,68.17375,48.340833333333336,24.715,26.395833333333332,38.70886904761905,9.040046838407495
2024-05-12,11.490416666666667,13.27377049180328,0.0,0.0,830.9462962962963,5,6,2,17.599166666666665,14.03625,16.680416666666666,81.41666666666667,68.17375,48.340833333333336,24.715,36.81964285714286,9.336768149882904
2024-05-13,25.213333333333335,15.360655737704919,0.0035714285714285713,0.0,848.4703703703703,5,0,2,11.490416666666667,17.599166666666665,14.03625,16.680416666666666,81.41666666666667,68.17375,48.340833333333336,33.51571428571428,10.398360655737704
2024-05-14,7.800416666666667,15.98688524590164,0.0,0.0,903.75,5,1,2,25.213333333333335,11.490416666666667,17.599166666666665,14.03625,16.680416666666666,81.41666666666667,68.17375,24.89095238095238,11.650351288056205
2024-05-15,11.130416666666667,16.255737704918033,0.0,0.0,896.9814814814814,5,2,2,7.800416666666667,25.213333333333335,11.490416666666667,17.599166666666665,14.03625,16.680416666666666,81.41666666666667,14.850059523809524,12.905854800936769
2024-05-16,12.657083333333333,16.234426229508195,0.0,0.0,950.1925925925926,5,3,2,11.130416666666667,7.800416666666667,25.213333333333335,11.490416666666667,17.599166666666665,14.03625,16.680416666666666,14.27529761904762,14.01639344262295
2024-05-17,7.517083333333333,15.765573770491804,0.0,0.0,967.5111111111112,5,4,2,12.657083333333333,11.130416666666667,7.800416666666667,25.213333333333335,11.490416666666667,17.599166666666665,14.03625,13.343988095238094,14.878922716627637
2024-05-18,5.923749999999999,16.081967213114755,0.0,0.0,961.5037037037036,5,5,2,7.517083333333333,12.657083333333333,11.130416666666667,7.800416666666667,25.213333333333335,11.490416666666667,17.599166666666665,11.67607142857143,15.565573770491804
2024-05-19,5.701666666666667,16.995081967213114,0.0071428571428571435,0.0,924.8777777777777,5,6,2,5.923749999999999,7.517083333333333,12.657083333333333,11.130416666666667,7.800416666666667,25.213333333333335,11.490416666666667,10.849107142857145,16.09718969555035
2024-05-20,13.95875,14.10655737704918,0.0,0.0,793.5703703703704,5,0,2,5.701666666666667,5.923749999999999,7.517083333333333,12.657083333333333,11.130416666666667,7.800416666666667,25.213333333333335,9.241309523809523,15.918032786885247
2024-05-21,23.27208333333333,14.206557377049181,0.0,0.0,991.9074074074074,5,1,2,13.95875,5.701666666666667,5.923749999999999,7.517083333333333,12.657083333333333,11.130416666666667,7.800416666666667,11.451547619047618,15.663700234192037
2024-05-22,10.084583333333333,15.59016393442623,0.0,0.0,980.4222222222221,5,2,2,23.27208333333333,13.95875,5.701666666666667,5.923749999999999,7.517083333333333,12.657083333333333,11.130416666666667,11.302142857142856,15.568618266978921
2024-05-23,3.733333333333333,17.022950819672133,2.255952380952381,0.0,838.8981481481482,5,3,2,10.084583333333333,23.27208333333333,13.95875,5.701666666666667,5.923749999999999,7.517083333333333,12.657083333333333,10.027321428571428,15.681264637002343
2024-05-24,20.14375,16.031147540983607,0.6464285714285714,0.0,291.5222222222222,5,4,2,3.733333333333333,10.084583333333333,23.27208333333333,13.95875,5.701666666666667,5.923749999999999,7.517083333333333,11.831130952380951,15.7192037470726
2024-05-25,9.097083333333334,17.791803278688523,0.3583333333333333,0.0,741.0462962962963,5,5,2,20.14375,3.733333333333333,10.084583333333333,23.27208333333333,13.95875,5.701666666666667,5.923749999999999,12.284464285714288,15.963466042154566
2024-05-26,2.6229166666666663,17.496721311475408,1.6904761904761905,0.0,779.1481481481482,5,6,2,9.097083333333334,20.14375,3.733333333333333,10.084583333333333,23.27208333333333,13.95875,5.701666666666667,11.844642857142857,16.03512880562061
2024-05-27,4.4312499999999995,17.508196721311474,4.226190476190476,0.0,684.3574074074073,5,0,2,2.6229166666666663,9.097083333333334,20.14375,3.733333333333333,10.084583333333333,23.27208333333333,13.95875,10.483571428571427,16.521077283372364
2024-05-28,6.501666666666666,17.89016393442623,1.4464285714285714,0.0,635.2407407407406,5,1,2,4.4312499999999995,2.6229166666666663,9.097083333333334,20.14375,3.733333333333333,10.084583333333333,23.27208333333333,8.087797619047619,17.04730679156909
2024-05-29,28.491249999999997,16.121311475409836,1.0714285714285714,0.0,559.9722222222222,5,2,2,6.501666666666666,4.4312499999999995,2.6229166666666663,9.097083333333334,20.14375,3.733333333333333,10.084583333333333,10.717321428571427,17.1231850117096
2024-05-30,25.302083333333332,16.301639344262295,1.4190476190476191,0.0,710.4981481481482,5,3,2,28.491249999999997,6.501666666666666,4.4312499999999995,2.6229166666666663,9.097083333333334,20.14375,3.733333333333333,13.79857142857143,17.020140515222483
2024-05-31,18.12,18.237704918032787,1.2333333333333332,0.0,569.5185185185186,5,4,2,25.302083333333332,28.491249999999997,6.501666666666666,4.4312499999999995,2.6229166666666663,9.097083333333334,20.14375,13.509464285714285,17.335362997658077
2024-06-01,16.0225,19.698360655737705,0.9240963855421687,0.0,668.562962962963,6,5,3,18.12,25.302083333333332,28.491249999999997,6.501666666666666,4.4312499999999995,2.6229166666666663,9.097083333333334,14.498809523809525,17.607728337236534
2024-06-02,8.552083333333334,19.12,0.7000000000000001,0.0,701.2018518518519,6,6,3,16.0225,18.12,25.302083333333332,28.491249999999997,6.501666666666666,4.4312499999999995,2.6229166666666663,15.345833333333333,17.839625292740045
2024-06-03,19.223333333333333,18.126666666666665,0.19156626506024096,0.0,677.5648148148148,6,0,3,8.552083333333334,16.0225,18.12,25.302083333333332,28.491249999999997,6.501666666666666,4.4312499999999995,17.458988095238094,17.927978142076505
2024-06-04,17.719583333333333,16.125,0.8951807228915662,0.0,927.0388888888889,6,1,3,19.223333333333333,8.552083333333334,16.0225,18.12,25.302083333333332,28.491249999999997,6.501666666666666,19.06154761904762,17.675811865729898
2024-06-05,6.825,14.823333333333332,2.9493975903614458,0.0,514.687037037037,6,2,3,17.719583333333333,19.223333333333333,8.552083333333334,16.0225,18.12,25.302083333333332,28.491249999999997,15.966369047619049,17.490386416861828
2024-06-06,13.475833333333334,11.828333333333335,1.26144578313253,0.0,671.0333333333333,6,3,3,6.825,17.719583333333333,19.223333333333333,8.552083333333334,16.0225,18.12,25.302083333333332,14.276904761904763,16.851342701014833
2024-06-07,28.482083333333335,11.801666666666668,1.383132530120482,0.0,702.2018518518519,6,4,3,13.475833333333334,6.825,17.719583333333333,19.223333333333333,8.552083333333334,16.0225,18.12,15.757202380952382,15.931908665105386
2024-06-08,13.764166666666666,11.258333333333333,9.068674698795181,0.0,402.93703703703704,6,5,3,28.482083333333335,13.475833333333334,6.825,17.719583333333333,19.223333333333333,8.552083333333334,16.0225,15.434583333333334,14.726190476190478
2024-06-09,-0.7804166666666666,10.025,6.419047619047619,0.0,462.39444444444445,6,6,3,13.764166666666666,28.482083333333335,13.475833333333334,6.825,17.719583333333333,19.223333333333333,8.552083333333334,14.101369047619048,13.426904761904762
2024-06-10,28.58583333333333,11.375,4.928915662650602,0.0,498.1777777777778,6,0,3,-0.7804166666666666,13.764166666666666,28.482083333333335,13.475833333333334,6.825,17.719583333333333,19.223333333333333,15.438869047619049,12.462380952380952
2024-06-11,55.92875,12.473333333333333,1.1602409638554216,0.0,604.8611111111111,6,1,3,28.58583333333333,-0.7804166666666666,13.764166666666666,28.482083333333335,13.475833333333334,6.825,17.719583333333333,20.897321428571427,11.940714285714288
2024-06-12,47.47125,12.521666666666667,4.515476190476191,0.0,653.312962962963,6,2,3,55.92875,28.58583333333333,-0.7804166666666666,13.764166666666666,28.482083333333335,13.475833333333334,6.825,26.703928571428573,11.611904761904762
2024-06-13,48.46125,11.401666666666667,2.180722891566265,0.0,574.4333333333333,6,3,3,47.47125,55.92875,28.58583333333333,-0.7804166666666666,13.764166666666666,28.482083333333335,13.475833333333334,31.70184523809524,11.550952380952381
2024-06-14,37.846250000000005,12.1,0.555421686746988,0.0,580.2166666666667,6,4,3,48.46125,47.47125,55.92875,28.58583333333333,-0.7804166666666666,13.764166666666666,28.482083333333335,33.03958333333333,11.593571428571428
2024-06-15,14.27625,13.526666666666667,4.660240963855422,0.0,508.77777777777777,6,5,3,37.846250000000005,48.46125,47.47125,55.92875,28.58583333333333,-0.7804166666666666,13.764166666666666,33.1127380952381,11.917619047619047
2024-06-16,12.28125,15.023333333333333,1.4289156626506023,0.0,541.8351851851852,6,6,3,14.27625,37.846250000000005,48.46125,47.47125,55.92875,28.58583333333333,-0.7804166666666666,34.97869047619048,12.631666666666666
2024-06-17,54.388749999999995,15.093333333333334,2.9987951807228916,0.0,560.262962962963,6,0,3,12.28125,14.27625,37.846250000000005,48.46125,47.47125,55.92875,28.58583333333333,38.66482142857143,13.162857142857144
2024-06-18,46.400416666666665,14.731666666666666,1.563855421686747,0.0,544.8722222222223,6,1,3,54.388749999999995,12.28125,14.27625,37.846250000000005,48.46125,47.47125,55.92875,37.30363095238095,13.48547619047619
2024-06-19,35.481249999999996,14.848333333333333,1.1216867469879517,0.0,602.9259259259259,6,2,3,46.400416666666665,54.388749999999995,12.28125,14.27625,37.846250000000005,48.46125,47.47125,35.59077380952381,13.817857142857141
