Datum,Lufttemperatur,Kvalitet
2019-05-20,16.3,Y
2019-05-21,17.5,Y
2019-05-22,14.1,Y
2019-05-23,11.0,Y
2019-05-24,12.9,Y
2019-05-25,10.7,Y
2019-05-26,8.6,Y
2019-05-27,8.8,Y
2019-05-28,11.7,Y
2019-05-29,10.3,Y
2019-05-30,10.7,Y
2019-05-31,12.3,Y
2019-06-01,10.5,Y
2019-06-02,13.5,Y
2019-06-03,15.4,Y
2019-06-04,17.1,Y
2019-06-05,20.2,Y
2019-06-06,22.9,Y
2019-06-07,21.9,Y
2019-06-08,21.0,Y
2019-06-09,16.4,Y
2019-06-10,16.1,Y
2019-06-11,12.5,Y
2019-06-12,10.2,Y
2019-06-13,12.2,Y
2019-06-14,13.6,Y
2019-06-15,18.0,Y
2019-06-16,19.1,Y
2019-06-17,19.3,Y
2019-06-18,18.9,Y
2019-06-19,20.1,Y
2019-06-20,21.0,Y
2019-06-21,19.0,Y
2019-06-22,16.2,Y
2019-06-23,16.3,Y
2019-06-24,15.2,Y
2019-06-25,16.2,Y
2019-06-26,15.5,Y
2019-06-27,15.5,Y
2019-06-28,14.7,Y
2019-06-29,18.3,Y
2019-06-30,19.4,Y
2019-07-01,19.0,Y
2019-07-02,13.4,Y
2019-07-03,10.7,Y
2019-07-04,10.3,Y
2019-07-05,11.3,Y
2019-07-06,12.9,Y
2019-07-07,12.6,Y
2019-07-08,13.6,Y
2019-07-09,11.6,Y
2019-07-10,15.2,Y
2019-07-11,13.7,Y
2019-07-12,12.2,Y
2019-07-13,15.6,Y
2019-07-14,15.6,Y
2019-07-15,11.9,Y
2019-07-16,12.4,Y
2019-07-17,15.7,Y
2019-07-18,16.3,Y
2019-07-19,17.3,Y
2019-07-20,20.0,Y
2019-07-21,19.8,Y
2019-07-22,17.6,Y
2019-07-23,18.3,Y
2019-07-24,20.3,Y
2019-07-25,23.1,Y
2019-07-26,22.2,Y
2019-07-27,21.7,Y
2019-07-28,22.1,Y
2019-07-29,19.0,Y
2019-07-30,13.1,Y
2019-07-31,13.7,Y
2019-08-01,13.6,Y
2019-08-02,16.1,Y
2019-08-03,14.2,Y
2019-08-04,13.6,Y
2019-08-05,16.6,Y
2019-08-06,16.7,Y
2019-08-07,18.3,Y
2019-08-08,16.6,Y
2019-08-09,16.4,Y
2019-08-10,15.0,Y
2019-08-11,17.7,Y
2019-08-12,16.9,Y
2019-08-13,16.4,Y
2019-08-14,14.1,Y
2019-08-15,14.4,Y
2019-08-16,14.6,Y
2019-08-17,16.9,Y
2019-08-18,18.3,Y
2019-08-19,16.8,Y
2019-08-20,16.1,Y
2019-08-21,14.9,Y
2019-08-22,14.2,Y
2019-08-23,15.3,Y
2019-08-24,15.9,Y
2019-08-25,17.9,Y
2019-08-26,18.8,Y
2019-08-27,19.0,Y
2019-08-28,20.8,Y
2019-08-29,20.2,Y
2019-08-30,17.1,Y
2019-08-31,17.7,Y
2019-09-01,20.3,Y
2019-09-02,15.6,Y
2019-09-03,13.4,Y
2019-09-04,12.7,Y
2019-09-05,15.5,Y
2019-09-06,11.8,Y
2019-09-07,12.6,Y
2019-09-08,10.6,Y
2019-09-09,15.0,Y
2019-09-10,17.0,Y
2019-09-11,15.5,Y
2019-09-12,15.8,Y
2019-09-13,12.6,Y
2019-09-14,10.3,Y
2019-09-15,13.2,Y
2019-09-16,9.7,Y
2019-09-17,7.1,Y
2019-09-18,7.3,Y
2019-09-19,6.6,Y
2019-09-20,6.3,Y
2019-09-21,13.8,Y
2019-09-22,7.8,Y
2019-09-23,5.0,Y
2019-09-24,8.4,Y
2019-09-25,8.0,Y
2019-09-26,8.8,Y
2019-09-27,6.5,Y
2019-09-28,11.6,Y
2019-09-29,11.1,Y
2019-09-30,9.3,Y
2019-10-01,6.1,Y
2019-10-02,6.7,Y
2019-10-03,4.9,Y
2019-10-04,2.9,Y
2019-10-05,2.6,Y
2019-10-06,1.9,Y
2019-10-07,2.5,Y
2019-10-08,3.1,Y
2019-10-09,5.3,Y
2019-10-10,7.8,Y
2019-10-11,9.1,Y
2019-10-12,9.4,Y
2019-10-13,5.6,Y
2019-10-14,7.0,Y
2019-10-15,5.2,Y
2019-10-16,7.5,Y
2019-10-17,6.6,Y
2019-10-18,7.8,Y
2019-10-19,9.9,Y
2019-10-20,8.2,Y
2019-10-21,5.6,Y
2019-10-22,8.8,Y
2019-10-23,8.1,Y
2019-10-24,9.1,Y
2019-10-25,11.3,Y
2019-10-26,4.3,Y
2019-10-27,2.9,Y
2019-10-28,0.5,Y
2019-10-29,1.7,Y
2019-10-30,0.3,Y
2019-10-31,1.2,Y
2019-11-01,0.3,Y
2019-11-02,3.4,Y
2019-11-03,1.5,Y
2019-11-04,0.7,Y
2019-11-05,0.6,Y
2019-11-06,-0.8,Y
2019-11-07,-1.0,Y
2019-11-08,1.6,Y
2019-11-09,2.7,Y
2019-11-10,1.3,Y
2019-11-11,-1.5,Y
2019-11-12,3.9,Y
2019-11-13,2.6,Y
2019-11-14,2.7,Y
2019-11-15,1.5,Y
2019-11-16,4.0,Y
2019-11-17,7.0,Y
2019-11-18,5.2,Y
2019-11-19,6.8,Y
2019-11-20,3.3,Y
2019-11-21,5.5,Y
2019-11-22,4.4,Y
2019-11-23,3.4,Y
2019-11-24,2.5,Y
2019-11-25,2.3,Y
2019-11-26,3.3,Y
2019-11-27,4.7,Y
2019-11-28,3.7,Y
2019-11-29,-1.4,Y
2019-11-30,-4.3,Y
2019-12-01,-6.5,Y
2019-12-02,-5.6,Y
2019-12-03,-3.3,Y
2019-12-04,1.8,Y
2019-12-05,4.7,Y
2019-12-06,4.3,Y
2019-12-07,1.9,Y
2019-12-08,0.6,Y
2019-12-09,3.0,Y
2019-12-10,-5.2,Y
2019-12-11,1.6,Y
2019-12-12,2.5,Y
2019-12-13,2.0,Y
2019-12-14,3.2,Y
2019-12-15,3.5,Y
2019-12-16,2.2,Y
2019-12-17,2.8,Y
2019-12-18,0.4,Y
2019-12-19,-2.6,Y
2019-12-20,3.4,Y
2019-12-21,5.2,Y
2019-12-22,3.1,Y
2019-12-23,-0.3,Y
2019-12-24,0.6,Y
2019-12-25,1.1,Y
2019-12-26,-0.0,Y
2019-12-27,-0.9,Y
2019-12-28,-3.2,Y
2019-12-29,3.3,Y
2019-12-30,7.6,Y
2019-12-31,3.3,Y
2020-01-01,2.7,Y
2020-01-02,5.4,Y
2020-01-03,5.3,Y
2020-01-04,1.7,Y
2020-01-05,-1.2,Y
2020-01-06,2.5,Y
2020-01-07,5.3,Y
2020-01-08,6.7,Y
2020-01-09,0.7,Y
2020-01-10,-5.1,Y
2020-01-11,-0.7,Y
2020-01-12,4.7,Y
2020-01-13,0.2,Y
2020-01-14,3.0,Y
2020-01-15,7.0,Y
2020-01-16,5.8,Y
2020-01-17,3.9,Y
2020-01-18,4.0,Y
2020-01-19,2.4,Y
2020-01-20,2.9,Y
2020-01-21,6.1,Y
2020-01-22,2.3,Y
2020-01-23,-0.2,Y
2020-01-24,2.2,Y
2020-01-25,0.7,Y
2020-01-26,4.9,Y
2020-01-27,4.2,Y
2020-01-28,1.7,Y
2020-01-29,2.9,Y
2020-01-30,1.5,Y
2020-01-31,1.2,Y
